id,用户id,评论内容,评论时间,评分,点赞数,ip属地,景区名
175269442,61329476,优越的地理位置得天独厚的生态资源优势转化为特色的经济发展，努力吧,2023-03-23,5.0,1,河北,月岛
177664069,27081795,景色优美，上岛方便，性价比很高，岛上吃住都很方便,2023-07-20,5.0,0,北京,月岛
176253750,273018664,"【景色】不错不错
【趣味】很好很好
【性价比】还可以",2023-06-14,5.0,0,河北,月岛
177542646,32543360,不错的地方，有空可以去看看，还是可以的，哈哈~,2023-07-10,5.0,0,北京,月岛
174753296,20928016,月岛位于河北省乐亭，荷兰风情小木屋，景色优美。,2023-01-30,5.0,0,北京,月岛
176076952,1834839,一切就像歌中唱的那样，这月岛，像一条船。。。,2023-06-07,5.0,0,北京,月岛
174813827,74299496,挺不错的好地方，可以去看看，真心觉得不错的。,2023-02-04,5.0,0,山东,月岛
177503353,305865832,这地方太漂亮了，真的没有白来一趟了。并不是,2023-07-07,5.0,0,陕西,月岛
176217388,35839849,很有异域风情，要坐船上岛，岛上的沙滩也不错,2023-06-11,5.0,0,河北,月岛
174934833,217731884,优美的环境给人带来更美好的生活是快乐的时光,2023-02-17,5.0,0,河北,月岛
177477918,7042574,虽然名字叫月岛，但白天和傍晚过去特别合适,2023-07-05,5.0,0,北京,月岛
175403942,7042574,春暖花开的季节终于来了，可以一起去玩耍了,2023-04-04,5.0,0,北京,月岛
175879765,85058233,景色宜人美丽动人故事可怡神了陶醉其中了,2023-05-18,5.0,0,河北,月岛
175765591,176774912,"【景色】宜人
【趣味】十足
【性价比】很高",2023-05-07,5.0,0,山西,月岛
177255423,75610560,月岛，旅游打卡，网红之地，可以看看哦,2023-06-28,5.0,0,湖北,月岛
175888731,2894289,很值得去玩的地方、🈶️海鲜可以吃！,2023-05-19,5.0,0,河北,月岛
175502193,94821952,景色还可以，趣味性不大，适合散步散心,2023-04-14,5.0,0,北京,月岛
175078601,174381108,海上木屋，听涛赏月，情侣旅游的绝佳。,2023-03-04,5.0,0,河北,月岛
174865796,85058233,没丽的地方址得欣赏，留下美丽的邂逅。,2023-02-09,5.0,0,河北,月岛
172204356,414481766,月岛由月亮形状而由来，天然大海，冲个浪，玩玩水，孩子们水中游个泳，超开心的，水上小木屋与周围大房子夜景特别美，一家人在一起出去转转挺开心,2022-08-18,5.0,1,河北,月岛
175737176,8783107,总体环境不错，值得大家再次去游玩！,2023-05-04,5.0,0,浙江,月岛
174334565,201307463,景色不错，趣味相投，性价比很高,2022-12-26,5.0,0,山东,月岛
174105989,236744188,景色优美，干净整洁，山水秀丽。,2022-12-12,5.0,0,河北,月岛
173531350,2894289,玩沙滩、潜水、钓鱼的绝佳好地方,2022-11-08,5.0,0,河北,月岛
173039570,5450322,挺好挺好挺好，风景很不错的地点,2022-10-09,5.0,0,河北,月岛
172756895,1865780,小岛休闲，旅游度假，随意而居。,2022-09-21,5.0,0,上海,月岛
172330497,201307463,景色宜人，趣味不错，性价比很高,2022-08-25,5.0,0,河北,月岛
172127141,181889511,网红打卡地，小房子真漂亮，海边沙子也不错的。就是坐船时间太长，温度热啊,2022-08-14,5.0,0,北京,月岛
171728768,2894289,从高处俯瞰，的确有像月亮一样！,2022-07-25,5.0,0,河北,月岛
172580288,34842858,非常不错的旅游胜地 景色非常好,2022-09-09,5.0,0,重庆,月岛
173089258,1200071,这里是位于中国大陆北方河北省唐山市乐亭县的海边小岛，是当地比较著名的旅游景点，夏天还是来的人挺多的。,2022-10-12,4.0,0,河北,月岛
174575291,1200071,这里是位于中国大陆北方河北省东部唐山市乐亭县海边的三岛之一，这里是著名的旅游景点，游客很多。,2023-01-12,4.0,0,河北,月岛
172991828,48332440,唐山月岛最吸引人的是海上酒店 小木屋 不过我们去的时候小木屋还不是非常的完善 也许现在好了 但不太清楚 因为很久没去了 唐山能玩的地方还是挺多的 去个三天甚至五天都不会寂寞,2022-10-06,4.0,0,天津,月岛
176040930,217731884,在一个优美的环境下人们能够感受到生活的美好和温暖！,2023-06-04,5.0,1,河北,月岛
177382080,230346104,挺好玩，挺有意思的地方，下次还会带孩子带去的，希望总是能这么的有意思,2023-07-01,5.0,0,河北,月岛
175748591,20928016,月岛位于河北省唐山市乐亭县，最有特色的是荷兰风情小木屋，很有情调。,2023-05-05,5.0,0,北京,月岛
175127825,8221017,美美美哒！美美美美美美美美美美美美美美美美美美美美美美美美美美美！,2023-03-09,5.0,0,湖北,月岛
174858803,4769272,湖光山色，景色宜人，风景如画，空气清新，度假放松净化心灵的好去处,2023-02-09,5.0,0,河北,月岛
175026403,90900318,北方渤海湾里的一颗明珠，有着像弯月般的岛屿形状，值得一去看看,2023-02-26,5.0,0,河北,月岛
176804756,61329476,这是美丽的地方，环境优美让人心情舒畅，我们一起努力奋斗吧！,2023-06-24,5.0,0,河北,月岛
175553795,27081795,景色优美，上岛方便，岛上东西悄悄贵点，但也可以接受，环境好,2023-04-19,5.0,0,北京,月岛
175082493,75610560,很美的地方，可以放松自己，融入大自然,2023-03-04,5.0,1,湖北,月岛
174723268,226998158,"景色不错，值得游览的地方，挺好
【景色】
【趣味】
【性价比】",2023-01-27,5.0,0,河北,月岛
176322689,120999343,在繁华喧嚣之余，感受一下宁静的夜晚,2023-06-17,5.0,1,天津,月岛
175213798,32061351,环境很不错，位置很好找，人流量很大,2023-03-17,5.0,1,浙江,月岛
176491714,7611137,月岛好地方，慢慢的走一走坐着歇一歇，看一看，休闲一下,2023-06-20,5.0,0,河北,月岛
175967863,90900318,位于渤海明珠曹妃甸区的一处海岛，形状如新月般故此得名,2023-05-28,5.0,0,河北,月岛
175716255,226998158,"景色不错，性价比很高的地方
【景色】
【趣味】
【性价比】",2023-05-03,5.0,0,河北,月岛
172137538,410286150,总体来说，沙子比较细，可以搭帐篷，但是有场地费，也可以租，海边还算干净，可以挖到小螃蟹，门票不贵，住宿稍贵，超市价格跟其他景点差不多,2022-08-15,4.0,0,河北,月岛
175247582,44659727,这里风景充满浪漫主义，值得推荐一下去地方，亮点很多,2023-03-21,5.0,0,上海,月岛
175172840,273018664,"【景色】不错很好
【趣味】很好很好
【性价比】不错很好",2023-03-13,5.0,0,河北,月岛
172421470,2814633,非常不错的旅游的地方，多去去应该是非常的惬意的。去吧,2022-08-30,5.0,0,上海,月岛
173820788,273018664,"【景色】不错不错
【趣味】很好很好
【性价比】不错不错",2022-11-25,5.0,0,河北,月岛
171672049,273018664,"【景色】好好好好
【趣味】不错不错
【性价比】很好很好",2022-07-21,5.0,0,河北,月岛
174184512,16819450,月岛非常非常的推荐，这里景色非常优美，环境宜人。,2022-12-17,5.0,0,湖北,月岛
172177445,157236580,很好玩的地方，可以在这里看看和朋友们一起去旅行,2022-08-17,5.0,0,黑龙江,月岛
172961219,261594252,这里值得一游，风景如画，空气清新，美女如云！,2022-10-04,5.0,0,江西,月岛
172270540,90900318,面朝大海，春暖花开，这里是一个值得去玩的地方,2022-08-22,5.0,0,河北,月岛
172257439,4936228,在高层能够通过窗户看到远处，让心情变得更好了,2022-08-21,5.0,0,安徽,月岛
174030752,8221017,美丽而优雅，这就是月岛的美！超好看超美的！,2022-12-08,5.0,0,湖北,月岛
172768812,487578,环境很好，走走感觉很放松，蛮适合周末前往的,2022-09-22,5.0,0,上海,月岛
172726747,226998158,景色不错不错的海岛，非常值得游览，不错不错,2022-09-19,5.0,0,河北,月岛
172678077,16819450,月岛非常推荐，环境优美，景色怡人，游玩圣地,2022-09-16,5.0,0,湖北,月岛
172447603,344102253,除了价格跟态度 别的都还不错 值得一去 最多三天,2022-08-31,5.0,0,吉林,月岛
171856035,390583,非常好的地方，风景非常美，非常值得看一看！,2022-07-31,5.0,0,北京,月岛
174587279,23043471,月岛景色挺漂亮的👍👍👍👍👍👍,2023-01-14,5.0,0,天津,月岛
174561442,5450322,从小没看过海的人，对这些岛充满喜欢,2023-01-11,5.0,0,河北,月岛
174215971,17175735,环境不错，景色优美，适合悠闲娱乐。,2022-12-19,5.0,0,广东,月岛
173716321,154254189,很美丽的地方，大家可以来体验一下。,2022-11-19,5.0,0,北京,月岛
173475314,85058233,美丽的地方美丽的风景各式各样的生活,2022-11-04,5.0,0,河北,月岛
173506321,149037333,"【景色】
【趣味】
【性价比】太棒了",2022-11-06,5.0,0,山东,月岛
173466854,74299496,挺不错的好地方放，可以去看看的。,2022-11-04,5.0,0,山东,月岛
172702779,17175735,环境舒适优美宜人，适合度假游玩！,2022-09-18,5.0,0,广东,月岛
174664435,8285238,不错的地方，环境优美，值得一去,2023-01-23,5.0,0,山东,月岛
174636713,17524332,月岛非常的美，适合去那里拍照～,2023-01-19,5.0,0,江苏,月岛
171823136,31792735,感觉还是不错的，地理位置优越，挺好找的，交通方便，停车场也大，整体都挺值得推荐,2022-07-29,4.0,0,云南,月岛
175162140,62655848,其实我觉得吧总的来说还不错呢！,2023-03-12,3.0,0,黑龙江,月岛
172087361,397332473,还不错岛屿很漂亮，就是酒店啊整个岛服务一般性价比不高，电瓶车一百一小时,2022-08-13,5.0,0,河北,月岛
171915063,6424778,还可以的，值得一游，休闲好去处,2022-08-03,4.0,0,广东,月岛
179079248,520175574,挺好的挺好的挺好的挺好的挺好的挺好的挺好的挺好的挺好的挺好的挺好的挺好的挺好的挺好的挺好的挺好的挺好的挺好的挺好的挺好的挺好的挺好的挺好的,2023-09-23,1.0,0,河北,月岛
179267918,77897086,码头停车场停车1天超了两小时，收了两天停车费36元，坑你没商量,2023-10-05,2.0,1,天津,月岛
178543252,520175574,一般般吧，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，,2023-08-22,1.0,0,河北,月岛
179703843,42464415,就是海边，没新鲜的,2023-11-06,1.0,0,云南,月岛
171813532,3226404,开发的时间不长，规划不够精致，还需要几年的时间来建设。,2022-07-29,3.0,0,北京,月岛
178499180,520175574,订票还得提前预订,2023-08-19,1.0,0,河北,月岛
178019853,195107690,景区管理混乱，好多游客和里面的摆渡车发生矛盾。黑社会一样。有点此山是我开，此树是我栽的意思。但是风景很好👌🏻。,2023-08-01,1.0,2,北京,月岛
171930284,413539743,110门票，来回做了两次船，洗了个海澡，别的我不说了，无语😒😒😒😒,2022-08-04,1.0,0,河北,月岛
175774785,198070527,那个***的给评的四A级，没来过可别来了，真花都没拿假花糊弄游客,2023-05-08,1.0,0,河北,月岛
171901348,84025937,性价比不好，船等了很久，现场很多人集聚，就是要等满70人才开船，哎,2022-08-03,1.0,0,河北,月岛
171966552,212696508,在岛上入住还需要船费，有点不合人意。,2022-08-06,1.0,1,河北,月岛
178510938,244028474,一趟船要等一个小时 岛内设施设备不全 饭店口味差 海边水脏 收费贵 真的 特别无语 工作人员态度差 翻白眼,2023-08-20,1.0,1,河北,月岛
172255964,249251963,"不要来不要来不要来，重要的事情说三遍，既不值得看也不值得玩，花了高价船票到岛上就无语了，除了一个小海滩什么都没有，住下都没有意义，果断返回，开车俩小时闻着汽油味汗味坐了一小时的船
【】😂",2022-08-21,1.0,0,河北,月岛
171741201,74153072,像月亮一样，天气热，晚上在附近走一走还是不错的,2022-07-25,4.0,0,上海,月岛
173878585,31024605,"【景色】不错，
【趣味】不错，
【性价比】不错，",2022-11-29,4.0,0,北京,月岛
174122272,14739563,月岛很舒服，景色特别漂亮，很喜欢。。。,2022-12-13,4.0,0,福建,月岛
173668927,74153072,山青水秀的地方，可以去看看怎么样的呢。,2022-11-16,4.0,0,山东,月岛
172642315,217848058,唐山三岛之一，景色很美，非常值得一游。,2022-09-13,4.0,0,北京,月岛
173624089,50174508,属于河北唐山乐亭三岛之一还是不错的！,2022-11-13,4.0,0,天津,月岛
173556899,6424778,是漂亮的，也很热门，很不错的。,2022-11-09,4.0,0,广东,月岛
175833920,114017442,详情怎么说的，满5人整点及半点开船！结果一堆人两点整也不开！难怪月坨岛差评一堆堆的，服务一点儿跟不上！,2023-05-14,1.0,1,河北,月岛
173884274,62655848,其实我觉得吧总的来说还不错的样子啊！,2022-11-29,3.0,0,黑龙江,月岛
172060508,62655848,其实我觉得吧总的来说还不错吧！,2022-08-11,3.0,0,黑龙江,月岛
178321437,363552195,"因为最低只能打一星
（镰刀抡的飞快，没有逃跑的机会）
（两杯豆浆 两个茶叶蛋 两屉半成品的小包子 收费60元，可以贵，但不能生抢哦）",2023-08-16,1.0,2,河北,月岛
171677241,121462096,山大兽多，还真有人还去唐山旅游🤭,2022-07-22,1.0,1,天津,月岛
171911143,1977655,纯属**，没有任何犹豫的评价,2022-08-03,1.0,0,吉林,月岛
171984125,48025562,服务特别差，物价特别高。没什么好玩的，晚上岛上的夜景还不错，水上木屋中看不中用。周四网上预订的房间，周五1点多到岛上给酒店打电话，竟让找不到订单，没给预留房间，等了1个多小时才拿到房卡，又等了半个多小时房间才打扫完卫生。一碗牛肉面32元，只有2片牛肉。去一次不想去第二次的地方，甚至是去一次都后悔。,2022-08-07,1.0,0,河北,月岛
178187557,39685519,不推荐去，去程坐船快捷，返程等船至少半小时，还得看去岛上的游客情况而定返程船只时间……岛上住宿环境一般……,2023-08-07,1.0,1,河北,月岛
178580035,115151031,"滦州古城位于河北省滦州市古城街道，核心旅游区888亩，一条青龙河水系围绕城中，古城将26个民族编织入明清建筑里，犹如一座北方民俗博物馆，将北方的民俗及契丹文化传承活化
古城内景点颇多，比如东城门迎宾广场、忠义阁、文庙、滦州衙门、接官亭等明清风格中式古典建筑群，“青龙河”、“九龙溪”，北方风格水街古镇，小吃一条街、酒吧一条街、古玩一条街、四合院客栈一条街等
泰白天:
可观看再现杨三姐舞台剧、中国滦州皮影博物馆、乘坐游船、体验名人蜡像馆、鬼屋、观看滦州皮影演出等
夜晚:
观契丹祈福大典演出、沿河小吃街来点儿啤酒、酒吧街感受氛围、乘船看看古城夜景
地址:唐山市滦洲市滦洲路
1、天津自驾约2.5小时，北京自驾约3.5小时
2、北京/天津可乘汽车/火车到达滦洲，随后公交/出租约15分钟到达景区
美食:一定要尝尝唐山传统名吃“郝家火烧”!外焦里嫩，香而不腻
金住宿:建议古城留宿一晚
推荐@栾县半日闲居客栈，图四，很棒的酒店，装修古香古色，位于古城中心，阳台外面就是古塔和游船",2023-08-24,5.0,4,河北,滦州古城
175185733,1358361,"滦州古城位于唐山市滦县滦州镇，距离唐山市区车程约60公里，距秦皇岛市区车程约100公里，是华北一带著名的古城景区。
如今的滦州古城是在原址上重建而来，古色古香，景色优雅，是拍照观景的好去处。古城内店铺和活动都很多，非常热闹，游客来此可以漫步古香街巷、逛特色小店、品尝美食、观看表演，游玩内容丰富。",2023-03-15,5.0,10,四川,滦州古城
178266878,111470434,滦州古城是三千年大河之畔的盛世古城，采撷群山壮丽构筑其骨，掬一捧滦河俊秀勾画其容。将26个民族独特风情织入古老的明清建筑，将千年北方文化融汇进这座梦想乐园。2000亩盛世古城倾情酿筑细腻的北方古街博览区、丰盛的传统民俗旅游区、原生的滦河文化风景区、地道的北方美食朵颐区、悠久的北方文化传承区，本土的宗教文化朝圣区，风情的北方婚庆体验区，正宗的中国古代养生区，缔造最美北方古城。,2023-08-12,5.0,0,天津,滦州古城
179555983,39662652,和大多数古城一样，都是饭店购物店。,2023-10-28,5.0,0,河北,滦州古城
178938977,90900318,位于河北省唐山市滦州市的古城镇，依托滦河水建造的具有特色风情的小镇，河水穿城而过，有一些店家营业,2023-09-11,5.0,2,河北,滦州古城
178827437,27081795,古城商业气息浓郁，环境优美，风景秀丽，购物什么的很方便，有地方特色,2023-09-04,5.0,1,北京,滦州古城
178239357,983093,"【景色】景色宜人，还行，
【趣味】趣味性一般，
【性价比】性价比一般。",2023-08-11,5.0,1,内蒙古,滦州古城
178114818,20928016,滦州古城位于河北省唐山市滦州，古城水系环绕，景色怡人，是休闲游玩的好地方。,2023-08-03,5.0,0,北京,滦州古城
178097005,217731884,历史文化古城给了我们最大的支持，让我们努力保护好文物古迹,2023-08-02,5.0,0,河北,滦州古城
178613311,34757303,不错的地方值得前往，有历史有文化是长知识的好地方,2023-08-27,5.0,0,北京,滦州古城
178568560,31193998,这个地方简直太美了，特别好的园林绿化风格！,2023-08-24,5.0,0,吉林,滦州古城
178160796,17524332,风景优美的一个古镇，可以坐着小船游古镇～,2023-08-06,5.0,0,北京,滦州古城
178138069,273018664,"【景色】不错不错
【趣味】很好很好不错不错",2023-08-04,5.0,0,河北,滦州古城
175717927,31889543,今天第一站滦州古城：早起的鸟儿有虫吃，果不其然，高速上车辆不多，不到九点就到了滦州古城，滦州古城是一个仿古街区，景色不错，有河流增添了几分灵动，商业气息较浓郁，街道两边棋子烧饼，各类烧烤，同质化严重，新意优待提升，古城卫生环境有待改善，虽然有工作人员在清理，但效果不明显，从另一个角度考虑，游客的整体素质更应该提升一下了。在古城逛了文庙，看了皮影戏，吃了郝家火烧，总体感觉不错（后来在唐山一家路边小吃店吃早点，也是吃的火烧味道比这好，肉也多，价格一样），有人说旅游就是从一个你熟悉的城市，到一个别人熟悉的城市，想想也对，开心就好。,2023-05-03,4.0,4,河北,滦州古城
178948484,17358007,景不错，人不多，设施不错，商业化不多,2023-09-12,5.0,0,北京,滦州古城
178729075,166441581,适合全家一起游玩，提现古城的古风古色,2023-08-31,5.0,0,河北,滦州古城
179137020,81931157,这个古城不值得专门为此去一趟，外地人开车专门来此一趟，极为没有意思。就是一个现代建成的，吃饭的一个小城。可以住宿。没有一点儿特色。目前的状况是比较差的。卫生也不是很好。专门为此去一趟，极不值得。,2023-09-26,3.0,0,河北,滦州古城
178759494,340128062,这里景色很不错的，欢迎大家来这里玩,2023-09-02,5.0,0,湖北,滦州古城
178257557,161811952,喜欢古城的古代建筑，让人赞叹不已。,2023-08-12,5.0,0,山东,滦州古城
178565493,174381108,人造古城，有水有城，景色还不错。,2023-08-24,5.0,0,河北,滦州古城
175301362,4785554,滦州古城，具有古朴的风格和现代交融于一体。,2023-03-26,5.0,0,河北,滦州古城
175069453,27081795,景色优美，风景如画，古城很漂亮，照片很漂亮,2023-03-02,5.0,0,北京,滦州古城
175872690,31193998,不错的地方，特别好的环境，超级推荐这个！,2023-05-18,5.0,0,吉林,滦州古城
174938690,85058233,古香古色的美景梦回大唐的感觉值得流连忘返,2023-02-17,5.0,0,河北,滦州古城
171761938,189750871,吃完饭，下起了一阵小雨，我俩赶忙坐4路车回到昌黎火车站。经安检进站，在候车大厅休息。大厅人不多，宽敞又明亮，最大的问题是没有厕所和开水，这实在是令人无法忍受的。,2022-07-26,5.0,0,北京,滦州古城
177667161,107350686,值得一去，尤其是晚上的夜景真的很好看。,2023-07-20,5.0,0,河北,滦州古城
176368170,120999343,古色古香让人怅然若失，穿越的感觉来袭！,2023-06-19,5.0,0,天津,滦州古城
176214322,154254189,滦州古城是个好地方大家可以来体验一下。,2023-06-11,5.0,0,北京,滦州古城
175899775,85058233,家跟前的美景，仿佛回到了唐朝，美丽动人,2023-05-20,5.0,0,河北,滦州古城
175407033,17175735,环境不错，悠闲舒适，适合一家大小游玩。,2023-04-04,5.0,0,广东,滦州古城
174830658,31193998,不错的地方非常好的古城，景色特别有感觉,2023-02-06,5.0,0,吉林,滦州古城
174707987,161811952,看着古城有古老的气息，建筑风格很独特。,2023-01-26,5.0,0,辽宁,滦州古城
177507318,1200071,这里是位于中国大陆北方地区河北省东部唐山市滦州市的一处大型建筑群，滦州古城是当地有名的旅游度假景区，来往的游客很多。,2023-07-08,4.0,0,河北,滦州古城
177481477,17175735,景色优美，环境不错，休闲度假好地方。,2023-07-06,5.0,0,广东,滦州古城
175727332,17524332,非常美的一座古城，可以游船绕城一周～,2023-05-04,5.0,0,北京,滦州古城
176783690,194509054,是一座北方的人文古城，好玩的地方。,2023-06-24,5.0,0,北京,滦州古城
175429549,5450322,春天树绿了，花开了，逛一逛心旷神怡,2023-04-07,5.0,0,河北,滦州古城
175409794,1200071,这里是位于中国大陆北方地区河北省东部唐山市滦州市的一处著名旅游景点，滦州古城是当地有名的古建筑群，来往的游客很多。,2023-04-05,4.0,0,河北,滦州古城
177636260,8285238,挺有特色的古城，环境不错值得一去,2023-07-18,5.0,0,北京,滦州古城
174754968,217731884,历史的机遇总是如此艰难但却充满了希望，一座古城有很多神秘的面纱等待我们去发掘,2023-01-30,5.0,0,河北,滦州古城
177044675,230346104,很好玩，很不错的地方，值得一去，都是名胜古迹，很有意思,2023-06-26,5.0,1,河北,滦州古城
174776634,20928016,滦州古城景色优美，建筑非常漂亮，位于河北省滦县。,2023-02-01,5.0,1,北京,滦州古城
171831670,189750871,"上午9点半，我们离开古城，乘101路回宾馆，10点到宾馆休息。
101路和102路是火车站至滦州古城的环行车，票价2元，乘客很少，经常只有四、五个人，车况很好，下车要按铃，坐这种车挺舒服的。",2022-07-30,5.0,0,北京,滦州古城
175709759,20928016,滦州古城位于河北省唐山市滦州市，古城内建筑很有特色，环境非常好。,2023-05-03,5.0,0,北京,滦州古城
174033309,225266521,这个地方还是不错的，算是唐山不错的一个旅游景点了，消费也不高，很适合夏天的时候来玩，周边也有很多不错的景点！夏天约起来！,2022-12-08,4.0,1,河北,滦州古城
176195140,90900318,很大的一片现代化建设的古城，有条小河从建筑中穿过，值得一看,2023-06-09,5.0,0,河北,滦州古城
175343895,41518121,仿古代建筑，还不错，有感觉。夜景很美,2023-03-30,5.0,1,河北,滦州古城
177167320,7042574,古风古色古香的古典美景，还挺不错的,2023-06-27,5.0,1,北京,滦州古城
175184668,333297808,古城之美，无与伦比，值得去一趟，,2023-03-15,5.0,1,河北,滦州古城
175649908,273018664,"【景色】不错很好
【趣味】很好很好
【性价比】不错很好",2023-04-28,5.0,0,河北,滦州古城
175319361,7042574,春天来了，游览古城美景正当时啦,2023-03-27,5.0,1,北京,滦州古城
174802744,17524332,很美的一座古城，可以坐船游览～,2023-02-03,5.0,1,天津,滦州古城
174673308,273018664,"【景色】不错不错
【趣味】很好看
【性价比】不错不错",2023-01-23,5.0,0,陕西,滦州古城
175382897,110849421,"新建的旅游区，划小船，吃烧烤，看皮影戏
【景色】",2023-04-02,5.0,0,内蒙古,滦州古城
175215092,226998158,"景色不错，值得游览的地方，
【景色】
【性价比】",2023-03-18,5.0,0,河北,滦州古城
177525189,716975,这么近那么美的河北唐山，夏日里的热闹烟火气,2023-07-09,5.0,0,北京,滦州古城
176034973,27081795,景色优美，性价比高，商业气息很浓，值得一行,2023-06-03,5.0,0,北京,滦州古城
172807669,7042574,古风古色古香，步行其中感受历史之美,2022-09-25,5.0,0,北京,滦州古城
171809824,31193998,非常不错的地方，比如散步历史古迹。,2022-07-29,5.0,0,吉林,滦州古城
171782455,85058233,美丽的地方，古老的风景，穿越的故事,2022-07-27,5.0,0,河北,滦州古城
173443361,85058233,美丽的地方美丽的风景各式各样美景,2022-11-02,5.0,0,河北,滦州古城
173212976,17524332,很美的一座古镇，挺大的，能玩一天,2022-10-20,5.0,0,北京,滦州古城
172509478,83710901,景色秀丽，趣味十足，性价比不错！,2022-09-04,5.0,0,北京,滦州古城
171732625,244188085,不错。。。。。。。。。。。。。。,2022-07-25,5.0,0,天津,滦州古城
174383863,8285238,很有特色，古城很美，值得一去。,2022-12-29,5.0,0,北京,滦州古城
172749216,157236580,古色古香挺有意境，可以游玩一下,2022-09-21,5.0,0,辽宁,滦州古城
172594840,154254189,名胜古迹，历史建筑，值得一看。,2022-09-10,5.0,0,北京,滦州古城
173880293,217656209,这里景色宜人，环境幽雅，空气清新，性价比高，价格合适，服务挺好的，小吃也不错的，欢迎亲们光临啊！,2022-11-29,5.0,0,江苏,滦州古城
175678997,217731884,还是可以的，景色没有想象中那么美好，但民风淳朴啊，可以,2023-05-01,4.0,0,河北,滦州古城
173393761,20928016,滦州古城位于河北省唐山市滦州市古城街道，26个民族风情融入古老的明清建筑，是一座盛世古城。,2022-10-31,5.0,0,北京,滦州古城
175037820,237721328,"【景色】还不错
【趣味】可以吧
【性价比】还行",2023-02-27,4.0,0,河北,滦州古城
177235341,3615625,山水园林，非常美丽，值得去看看啊,2023-06-28,4.0,0,河北,滦州古城
172308307,90900318,中国人心中的圣地，只要站在广场上，就会有无穷的自豪感,2022-08-24,5.0,1,河北,滦州古城
175315278,3615625,风景怡人的好地方，值得去看看啊,2023-03-27,4.0,0,河北,滦州古城
174510079,5450322,北方风格水街古镇，小吃一条街、古玩一条街都挺不错,2023-01-06,5.0,1,河北,滦州古城
173300210,171909178,滦州古城是个非常好玩的地方，古色古香的建筑群，小桥流水，值得一去,2022-10-25,5.0,0,河北,滦州古城
172757682,161811952,"很喜欢去一
【趣味】些古城游玩，对那些古老的建筑风格也是比较喜欢！",2022-09-21,5.0,0,辽宁,滦州古城
171915941,27081795,古城景色优美，历史遗迹众多，游览有秩序，里面商场不少，逛逛还不错,2022-08-04,5.0,0,北京,滦州古城
171904855,149037333,风景秀丽，是个游玩的好去处。带上孩子，老人一起转一圈，太惬意了,2022-08-03,5.0,0,山东,滦州古城
174073368,154254189,很有特色的一个地方，大家可以来体验一下。,2022-12-10,5.0,1,北京,滦州古城
176040457,111470434,滦州古城位于河北省唐山市滦州市。滦州古城是三千年大河之畔的盛世古城，采撷群山壮丽构筑其骨，掬一捧滦河俊秀勾画其容。将26个民族独特风情织入古老的明清建筑，将千年北方文化融汇进这座梦想乐园。晚上灯火阑珊小桥流水有江南水乡之美。,2023-06-04,5.0,1,河北,滦州古城
175276006,111470434,滦州古城位于唐山市境内，是三千年大河之畔的盛世古城，采撷群山壮丽构筑其骨，掬一捧滦河俊秀勾画其容。将26个民族独特风情织入古老的明清建筑，将千年北方文化融汇进这座梦想乐园。特色美食一条街，坐在小河边听着音乐吃着美食，看着美景。,2023-03-23,5.0,1,河北,滦州古城
175230551,111470434,滦州古城复原千载历史古迹：古城门、杨三姐告状的老县衙、钟鼓楼、接官亭、古戏台、风雨桥、滦州阁、和园、文姬楼等盛世建筑，展现遥不可及、难以清晰领会的历史印象， 取其神韵，结合现实。融汇南方水文化，修建滨水而居集文化、旅游、商业、会务、居住、休闲为一体。,2023-03-19,5.0,1,河北,滦州古城
175415461,580190,就在古城入口，对于这个古城这个地方而言，就算不错了。随便逛逛，乐呵乐呵，还能体验下当年唐山大地震,2023-04-05,5.0,0,天津,滦州古城
172206173,48332440,滦州古城深研滦州千百年悠久历史，截取三千年历史烟云中最鼎盛时代的精华，采撷极具民族融合特色的建筑艺术，盛世景象，水绕古城，繁华街市宛如积淀千年的历史长河，每一步都在领略盛世时代煌煌风韵。,2022-08-18,5.0,1,山东,滦州古城
176305266,745456,滦州古城位于河北省唐山市滦州市古城街道，是一座三千年的古城，如今已经成为环渤海旅游圈的明星游览胜地，值得体验！,2023-06-16,5.0,1,四川,滦州古城
171998120,189750871,到滦县火车站后，我们先进站在候车室歇了一会儿，又到马路边坐了一会儿，5点多去站边的“天天粥屋”吃晚饭。因为中午吃的太饱了，晚饭每人只喝了一碗粥。还买了两个豆包带了回来，一共11元。这个饭馆很宽敞，有洗手间和热水。要知道滦县火车站和昌黎火车站一样，也是没有厕所和热水的。,2022-08-08,5.0,1,北京,滦州古城
177570944,61329476,拥有历史的底蕴和丰富文化的发展潜力就是很大的优势，能够利用更重要呀,2023-07-13,5.0,1,河北,滦州古城
180298751,238693927,如果不计较是赝品古城的话可以去，就当逛街，除了极少数砖头瓦块，里边就跟“古”字不沾边了，我是古冶的，了解这个赝品古城的底细！,2024-01-06,1.0,0,河北,滦州古城
175534295,2426709,2023.04.16天气晴。唐山年卡打卡第一天。感觉一般般！,2023-04-17,3.0,1,河北,滦州古城
