id,用户id,评论内容,评论时间,评分,点赞数,景点名称,城市,省份
180648331,283309173,电视剧照进现实，来了北京怎么能不逛一逛故宫呢？跟着皇朝故事小贝导游一起，了解历史，看古迹。,2024-02-07,5,0,故宫博物院,北京,北京
180593259,3315679,皇城故事岳导，孩子还蛮有兴趣。逛故宫没导游，没意思。导游讲解幽默，穿插故事，比较容易理解。,2024-02-03,5,0,故宫博物院,北京,北京
180812987,581887884,非常满意的一次北京游，导游讲解的非常好，孩子对故宫知识有了深刻的认识，感谢皇城故事-岳导,2024-02-18,5,0,故宫博物院,北京,北京
180780627,298703024,“皇城故事”故宫博物院深度游👍👍👍👍👍孙导全程讲解通俗易懂，历史兼着故事棒🎉,2024-02-18,5,0,故宫博物院,北京,北京
180733492,118001041,杨导游讲解很风趣，知识性极强，把故宫讲的很细致入微，而且关注游客的行走安全，避开拥挤的人群，让大家听起来清晰。在这里给她点赞了！,2024-02-14,5,0,故宫博物院,北京,北京
180718410,32805458,能抢到春节故宫的票非常不容易，第二次来故宫找了专业讲解还是非常好的，比自己逛了解更多故宫故事。开门冲进来太和殿拍照还是非常值得的,2024-02-13,5,0,故宫博物院,北京,北京
180593246,50392002,天气不错，有暖阳，整个行程也比较满意。皇城故事岳导讲解不错，也很贴心负责，工作认真细致！,2024-02-03,5,0,故宫博物院,北京,北京
180547922,210268031,秀才说导游李东华老师太棒了！人生中第二次来故宫，不同的是这次没有白来，因为有了专业导游的讲解。才让我们觉得故宫之游如此有意义，特别感谢我们的导游，这一天的收获非常满足！,2024-01-28,5,0,故宫博物院,北京,北京
180767473,21129105,故宫游导游张丽娜不错，讲解的比较仔细，受益匪浅,2024-02-17,5,0,故宫博物院,北京,北京
180711637,356597922,杜导讲解的非常棒，内容很详细，非常的专业，也非常有耐心。体验到了一段很有意思的故宫行。,2024-02-12,5,0,故宫博物院,北京,北京
180653622,113348788,导游讲解得特别有趣生动，了解了很多故宫的故事。,2024-02-08,5,0,故宫博物院,北京,北京
180644467,831909,非常棒的讲解，不仅路线规划合理，而且面面俱到地介绍，孩子跟着杨导一路走一路听，收获了很多关于故宫的人文知识，几个小时意犹未尽。,2024-02-06,5,0,故宫博物院,北京,北京
180617706,570813549,挺好的 这次体验感很不错 导游小姐姐人也很nice,2024-02-04,5,0,故宫博物院,北京,北京
180583035,5227720,皇城故事的孙导全程讲解到位，不然自己看根本看不懂。小孩听的津津有味，对历史有更多了解。,2024-02-01,5,0,故宫博物院,北京,北京
180454248,5899078,导游大美，讲得很用心，知识很全面，态度很好。北京降温了，风大太冷了，好多宫殿没有开门。讲了东六宫，带到珍宝馆和钟表馆就散团了。,2024-01-21,5,0,故宫博物院,北京,北京
179803525,109375720,皇城故事岳导，导游讲解丰富，有趣。了解了很多的明清历史，这次有很多不同体感，感谢岳导。,2023-11-17,5,0,故宫博物院,北京,北京
179802771,414979858,皇城故事岳导专业知识储备到位，故事讲述形象生动，值得好评～～～对游客照顾周到，非常感谢,2023-11-17,5,0,故宫博物院,北京,北京
179720782,172581436,来北京选择了秀才说跟着张秀才看故宫，服务讲解都一流张老师待人和气，提前一天告诉我在哪找她讲解风趣幽默，历史文化底蕴扎实，真心很好，感谢张老师带我看不一样的皇宫[玫瑰],2023-11-09,5,0,故宫博物院,北京,北京
179641636,483185035,感谢皇城故事，讲解专业，带团严谨，服务热情，非常不错，学习到了很多以前不知道的知识，非常感谢，带娃游真是很累，一会尿尿一会吃饭,2023-11-03,5,0,故宫博物院,北京,北京
179564425,254267568,第一次带父母来北京，在携程报的团。皇城故事的孙导游工作认真负责。皇城的故事也讲得精彩。,2023-10-29,5,0,故宫博物院,北京,北京
180723204,19768256,宋导讲解生动活泼，历史联系剧情，让第一次来故宫的游客听的明明白白，非常棒的一次旅行！,2024-02-13,5,0,故宫博物院,北京,北京
180652682,107212617,请了导游深度讲解，对故宫的认识有了全面的提升，小朋友很喜欢，我们也很满。下次来故宫，还会继续请导游。希望这个服务能够一直有。,2024-02-08,5,0,故宫博物院,北京,北京
180640063,642201,故宫博物院对于每个人教育意义都非常大，值得再去。导游解说也很不错，讲了许多历史知识。,2024-02-05,5,0,故宫博物院,北京,北京
180608448,79357554,通过齐老师的讲解，我们深度了解了故宫中的一砖一瓦，非常有底蕴有文化的讲解老师，辛苦！,2024-02-04,5,0,故宫博物院,北京,北京
180501008,5372124,皇城故事周导讲解生动有趣小孩们玩得很开心，服务态度周到细致入微，思路清晰明了，满意。,2024-01-24,5,0,故宫博物院,北京,北京
180494503,341159992,跟着皇城故事孙导游览了故宫，领略了皇家文化，被里面的各种建筑，设计所震撼，不虚此行。,2024-01-23,5,0,故宫博物院,北京,北京
180366499,574399209,皇城故事孙导，通俗易懂好理解，景仁宫御花园。,2024-01-12,5,0,故宫博物院,北京,北京
179862949,286619545,皇城故事岳导导游讲解认真风趣通过讲解我们了解了很多故宫的故事值得向大家推荐体验感超赞,2023-11-22,5,0,故宫博物院,北京,北京
180670661,515591449,秀才说的陈导，专业讲解，大人孩子都超级喜欢，从三大殿到珍宝馆，从天圆地方、五行八卦到文化传承，故宫无处不在的惊艳和震撼，超赞！！！,2024-02-11,5,0,故宫博物院,北京,北京
180655749,15535473,第二次带小朋友来故宫了，每次都有学到新知识，导游人很好，小朋友听得很仔细，第三次来故宫了，感觉每次都有新的收获和认知，期待下次之旅,2024-02-08,5,0,故宫博物院,北京,北京
180817769,168635055,导游非常专业，人很nice，温柔有耐心，讲解的非常好，讲解语言生动形象，让我详细了解了故宫的相关知识，第一次携程找导游，非常满意,2024-02-18,5,0,故宫博物院,北京,北京
180860939,117307796,很棒的一次体验，感谢秀才说的陈格格陈导，体贴细致，解说生动，孩子很喜欢，由于我体力有限，本想着简单看看就行，但陈导非常敬业的劝我多看看多走走，她给我多讲讲，特别满意！,2024-02-22,5,0,故宫博物院,北京,北京
180774079,14504117,过年来故宫的门票特别难约。来北京没来故宫肯定会遗憾。蓝天，红墙，拍出来特别美。李永虎导游讲解的特别认真和详细，整个过程很紧凑。,2024-02-17,5,0,故宫博物院,北京,北京
180651384,581267913,挺好的，导游很有耐心，讲解的也很周到。很有爱心，考虑的也周到，全程为我们考虑怎么节省怎么来，没有任何要求消费之类的。值得推荐。,2024-02-07,5,0,故宫博物院,北京,北京
180648563,350622993,"皇城故事 岳导
讲解的非常仔细👍👍👍还自己打印了很多图片很详细的讲解 很照顾我们体验感受 第一次来故宫听的特别开心学到了很多知识",2024-02-07,5,0,故宫博物院,北京,北京
180495990,111626379,导游讲解很到位，也很幽默，讲解让人听了很有意思，小朋友老人都很喜欢。讲了很多有意思的。携程一直让我们信任，很喜欢，下次还会选择,2024-01-23,5,0,故宫博物院,北京,北京
180451010,210829392,非常非常好！维维导游很优秀，讲解风趣生动，学到了很多知识，也了解了不少故宫密事，大冷天三个小时竟然一点都没觉得长。如果没有导游，大概也就是在各个楼前拍张照就草草结束了,2024-01-20,5,0,故宫博物院,北京,北京
180366495,40120834,皇城故事孙导带我们游览故宫，深度讲述明清故事。看了壮观的太和殿、中和殿、保和殿也感受了后宫的斑斓色彩，不虚此行。下次还会选择。,2024-01-12,5,0,故宫博物院,北京,北京
180364545,35355811,物有所值，到北京就马不停蹄的去故宫，一切都是最好的安排，小杜向导的讲解真的很棒，小朋友全程听的很认真！下次还要来，继续找小杜！,2024-01-11,5,0,故宫博物院,北京,北京
180218231,3050439,皇城故事孙导讲得很精彩，口齿清晰，节奏平稳。每到一处，娓娓道来，小朋友非常喜欢。到故宫一定要找向导，否则收获太少了，强烈推荐~,2023-12-29,5,0,故宫博物院,北京,北京
180653452,4912001,"皇城故事孙导棒棒哒，逛故宫还是需要导游的，听着导游娓娓道来，感受故宫的底蕴，真是不错。
另外今天天气真不错，运气很好，很出片！",2024-02-08,5,0,故宫博物院,北京,北京
180579139,286621080,秀才说导游李东华，带队负责，讲解认真，学识渊博，博古通今。不仅带我们领略了故宫的美，还让我们学习到很多明清知识，非常感谢🙏,2024-01-31,5,0,故宫博物院,北京,北京
180196991,3074957,秀才说导游李东华，带队优秀负责，所到之处无不介绍得通彻切易懂，讲解细致入微，在有限的时间里让我们领略了故宫博物院无限的风采！,2023-12-26,5,0,故宫博物院,北京,北京
179065502,266912996,很好逛，梅导讲解的特别好，每一处地方都讲解的非常清晰，明了，推荐大家来了以后找梅导，让梅导带领着游览故宫，哪儿哪儿都门儿清！,2023-09-21,5,6,故宫博物院,北京,北京
180757033,33758657,故宫讲解张老师讲解生动，孩子们很喜欢，春节休息娱乐之时，学到了故宫的历史知识，家长陪同，也有知识的更新。推荐来故宫的朋友们，相约张导，游览故宫。哈哈哈哈哈哈哈哈哈,2024-02-16,5,0,故宫博物院,北京,北京
180673934,27781658,选择参观故宫博物馆肯定需要一位金牌讲解老师呀！李华东老师讲解的非常细致，诙谐幽默，还能解答很多历史问题。沿中轴线游玩，东六宫西六宫，规划最优路线。总结一个字，棒！,2024-02-11,5,0,故宫博物院,北京,北京
180520529,153292001,皇城故事岳导，讲解详实，很多有趣的小故事，风趣幽默，认真负责，注重细节，关切小孩。超级推荐，超级赞赞赞赞赞赞赞赞赞赞赞赞赞,2024-01-27,5,0,故宫博物院,北京,北京
180514410,219902730,皇城故事岳导讲解特别仔细，认真负责，了解了很多以前不知道的历史故事，小孩子特别爱听，非常感谢岳导，非常值得推荐，玩得很开心,2024-01-26,5,0,故宫博物院,北京,北京
180589831,16473398,秀才说的导游李东华先生，讲解认真，对小朋友很有耐心。带我们去了很多地方，重温了曾经的美好记忆。李导的服务，让我忘记了冬日的寒冷。,2024-02-02,5,0,故宫博物院,北京,北京
180374112,153535484,第一次来故宫旅游，秀才说的田导工作认真讲解细致，幽默诙谐的讲解让人印象深刻。在游玩的同时插入历史故事让整个旅行变的生动触手可及。,2024-01-13,5,0,故宫博物院,北京,北京
180354345,43629494,秀才说陈格格导游非常好，值得推荐，提前联系，帮忙规划了抵达路线，提前到约定地点接了大家。讲解细致耐心，非常专业，服务也非常好👍,2024-01-09,5,0,故宫博物院,北京,北京
180153808,152204809,从网上找了好几家，选择了皇城故事，孙丹导从昨天就联系了我们，早上早早就到了故宫，一路上讲了很多故宫的历史和故事，非常相信，很推荐,2023-12-24,5,0,故宫博物院,北京,北京
180718882,35668673,小贝导游讲解非常清晰 路线很顺利 获得一路人的好评,2024-02-13,5,0,故宫博物院,北京,北京
180662605,212520420,第三次来故宫，这次请了孙导讲解，非常专业、耐心。这回我们看得特别仔细😊。满意满意满意满意满意满意满意满意满意满意满意满意满意,2024-02-10,5,0,故宫博物院,北京,北京
180648293,409186548,讲解还挺不错的，比自己去逛有针对性很多，喜欢的,2024-02-07,5,0,故宫博物院,北京,北京
180593281,324150244,小王老师：今天听了小王老师的讲解真是受益匪浅啊，刚刚接触还有些疑惑，心里想这么年轻能讲明白吗？没想到讲的这么好，真是没有白来啊,2024-02-03,5,0,故宫博物院,北京,北京
180377175,37097303,故宫非常的大 孙导一直在详细的介绍 真的非常专业 从顶上的兽 到匾额的名字由来 娓娓道来 听着老北京的口音介绍 真心不错 可惜没有见到故宫的猫,2024-01-14,5,0,故宫博物院,北京,北京
180889103,66934792,秀才说侯导很贴心，讲解也是精致有趣，对孩子老人都很照顾，把紫禁城讲的活色生香，人物历史串联有趣，推荐[强][强][强][强],2024-02-25,5,0,故宫博物院,北京,北京
180862106,251187061,秀才说张导十分贴心，少走了很多冤枉路，不但人好，讲解也风趣幽默，历史文化底蕴深厚，十分优秀，非常棒，到北京故宫推荐秀才说张导,2024-02-22,5,0,故宫博物院,北京,北京
180663133,8164346,故宫历史底蕴深厚，十年前来过，那时候还没有这么多人，殿内是可以参观的，现在虽然不能入殿，不过有林导的讲解还是弥补了些许遗憾！,2024-02-10,5,0,故宫博物院,北京,北京
180653693,91465329,讲解很细致，内容很好，行程很饱满，价有所值！,2024-02-08,5,0,故宫博物院,北京,北京
180575878,235615198,听听故宫的故事，看看故宫的建筑，感受一下历史名称。故宫是必打卡的地方，但是寒假的人很多很多小伙伴们要提前做好准备推荐秀才说。,2024-01-31,5,0,故宫博物院,北京,北京
180574233,222661528,"第二次去 景色无敌！
世界建筑之最！
非常值得一去 但是周二人太多 很多地方也不开放有点可惜！
故宫下午茶地方太小 样子很好 味道也还可以！",2024-01-31,5,0,故宫博物院,北京,北京
180497256,342036280,导游讲解仔细，态度亲和，服务周到，值得推荐！,2024-01-23,5,0,故宫博物院,北京,北京
180450398,118282891,服务周到，导游热情周到，讲解详细，给人身临其境的感觉，没有带去购物，全程高能讲解，风景如画，环境优美，干净整洁，周边设施齐全,2024-01-20,5,0,故宫博物院,北京,北京
180373034,283499532,向导非常负责 很有耐心的给我们介绍故宫的每一个历史 细节讲的都很到位 也能让我们更加的了解,2024-01-13,5,0,故宫博物院,北京,北京
180328094,47151022,秀才说李老师带游故宫，三分看七分听，讲得好，每一处细节，都让人觉得惊喜，吸引人，这故宫里处处是珍宝。如果再来还会选择讲解的。,2024-01-07,5,0,故宫博物院,北京,北京
179062208,207581892,故宫的游览，不请导游就白来了，还好请了秀才说侯秀才，带我们进入了红墙黄瓦，听皇城故事，讲的很细致，非常感谢[强][强][强],2023-09-20,5,2,故宫博物院,北京,北京
179291221,158754460,今天游览故宫，秀才说李老师提供的讲解全程游览，特别的开心！故宫603年的历史在他的讲解之下变得生动有趣，皇帝住的宫殿，太后住的宫殿，603年历史的点点滴滴，全部活灵活现的讲述了出来。御花园里秀丽的风景，紫金城的建筑历史文化艺术被他讲解特别清晰！东西六宫嫔妃们的爱很清楚好像电视剧一样，在我们的眼前呈现。更感叹的是祖先的智慧，16万平米的建筑面积，72万平米的占地面积太宏伟了故宫值得反复来，如果以后二刷一定还找李老师为我讲解强烈推荐，五星好评！,2023-10-07,5,1,故宫博物院,北京,北京
178843118,5157933,"去北京旅游，好不容易抢到了故宫博物院的门票，非常难抢，提前7天放票，每天晚上8点抢票，我是4台设备、2个人、4只手，点了一个小时才抢到了一张票，刚好家人是有老有少都是可以现场补票的。高高兴兴来到了故宫，然而却给我不好的印象，大热天让人跑来跑去补票，先补了小孩的，来到验票的时候，又说老人的证件不行，为了证件的问题已经早已咨询过400热线电话，工作人员不耐烦地抛下一句，“那你就去投诉热线吧”。
 
故宫的每一个殿现在远远的都被挡住了，弄了大闸，远远地从外面看进去，一片漆黑，加上有些殿又关门了，没有什么看头。",2023-09-05,4,1,故宫博物院,北京,北京
180649197,300054434,皇城故事周导讲解非常专业   5⭐推荐   全程解说小朋友都非常感兴趣,2024-02-07,5,0,故宫博物院,北京,北京
180599823,233053831,"皇城故事孙导
讲解清楚，思路清晰！对一些故宫的细节把握到位！",2024-02-04,5,0,故宫博物院,北京,北京
180577464,27566846,皇城故事岳导人好 讲的很好 故事丰富 语言幽默 十分有耐心 乐于助人,2024-01-31,5,0,故宫博物院,北京,北京
179642615,565180999,"皇城故事岳导
故事讲的生动诙谐有趣，讲解详细，通俗易懂，游玩十分愉快，游玩过程也十分愉快，服务周到。",2023-11-03,5,0,故宫博物院,北京,北京
179616231,172618259,天气好，感谢扬导。感谢杨导的讲解，并提供良好的服务。有机会一定还要造择杨导，皇城旅行社有杨导真棒。,2023-10-31,5,0,故宫博物院,北京,北京
180653934,470606351,解说很棒，很有趣,2024-02-08,5,0,故宫博物院,北京,北京
180575797,2350278,京游阿哥梅导大冷天辛苦了，三小时不带停的。一路上还带哄娃，娃听懂多少不确定，但是肯定还挺满意。爸妈听了一路宫廷剧加纪录片回顾，频频点头。,2024-01-31,5,0,故宫博物院,北京,北京
180367714,1932307,"皇城故事孙导热情细致  讲解详细耐心  涨姿势 
 一趟愉快的故宫之行",2024-01-12,5,0,故宫博物院,北京,北京
179719319,565209086,阳光很好跟朋友一起出来旅游订了皇城故事，由于不懂弄了2个订单秀才说没人联系我们！感谢皇城故事杨导带我们服务讲解都很好,2023-11-09,5,1,故宫博物院,北京,北京
179616265,552210027,秀才说安导很不错👍👍👍👍👍君不见走马川行雪海边 平沙莽莽黄入天！下次一定，还找秀才说安导,2023-10-31,5,0,故宫博物院,北京,北京
179616214,281404853,皇城故事岳导，导游讲解祥细，风趣幽默，衣着漂亮，把皇城故事讲得很好。让我们了解了很多明清的故事。,2023-10-31,5,0,故宫博物院,北京,北京
179616197,33517843,导游讲解详细，语气温柔，服务挺好，提前一天打电话联系怎么集合，知识丰富，价格合理，挺好！不踩坑。,2023-10-31,5,0,故宫博物院,北京,北京
179615656,543558020,今天天气没有太阳雾霾天但是心情很好感谢皇城故宫杨导游带着我们游览紫禁城，讲解很好下次还定皇城故宫,2023-10-31,5,0,故宫博物院,北京,北京
178733295,90025798,文化博大精深，一定不能自己看，不是看景，是学文化，我们这次在秀才说请的导游，安导讲解的时候诙谐幽默，能感受到满满的正能量，孩子很喜欢他！,2023-08-31,5,0,故宫博物院,北京,北京
180850703,20181036,春节假期故宫很难抢票，我自己也去抢了可是抢不到。流程很顺利，到了时间点会有工作人员与你联系，非常省心，导游小姐姐也非常好，体验还不错。,2024-02-21,5,0,故宫博物院,北京,北京
180708737,70125304,孙导，孙导，普通话不错，一路叽里呱啦的，听得不错，还挺方便的。了解了不少的历史事件和人物形象。,2024-02-12,5,0,故宫博物院,北京,北京
180657036,534799732,故宫很大，逛起来很累，也不能每个地方都看一下，也就能去几个大殿远观一下，导游讲的还不错，带着孩子去的，有些浅显的知识讲一下也就记住了，太小就不建议去了，去故宫的次数也不能太多,2024-02-08,5,0,故宫博物院,北京,北京
180596284,355000,沈导非常敬业，提前沟通聚集地点，讲解非常专业，让同行的朋友对故宫的历史和布局有了个大致的了解。,2024-02-03,5,0,故宫博物院,北京,北京
180500822,182897054,感谢宋导的详细讲解，让我们了解紫荆城的历史,2024-01-24,5,0,故宫博物院,北京,北京
180494824,94225433,小贝超级棒，讲解的也很好，人也温柔，赞赞赞,2024-01-23,5,0,故宫博物院,北京,北京
180289087,220301693,宋导讲解特别棒，服务特别好，点赞，强烈推荐,2024-01-04,5,0,故宫博物院,北京,北京
180184035,84055682,导游讲解得很好，历史故事听讲解才看得明白。,2023-12-25,5,0,故宫博物院,北京,北京
180069904,568178162,秀才说田导👍🏻👍🏻👍🏻👍🏻,2023-12-13,5,0,故宫博物院,北京,北京
179999599,202853002,皇城故事的杨导超负责，性格也好，讲话温温柔柔的听着很舒服，正好今天晴天逛着很舒服。,2023-12-05,5,0,故宫博物院,北京,北京
179807832,434001,新游阿哥黄磊讲解风趣幽默，小朋友特喜欢听！,2023-11-18,5,0,故宫博物院,北京,北京
179648878,11928636,宋导服务周到，耐心又细心，讲解的生动，还有小故事穿插，让人听起来觉得身临其境！每个拍照点都尽心尽力的帮大家服务，老人小孩都照顾得到！感觉像自己姐姐一样！下次还来！,2023-11-04,5,0,故宫博物院,北京,北京
179521678,40525809,大内御讲的张新老师知识储备真的很丰富，4个小时的讲解全程无尿点，在故宫这样有历史积淀的地方旅游，就是需要这样的导游，值了！,2023-10-24,5,0,故宫博物院,北京,北京
178847014,523211620,强烈推荐苏苏导游的团队，讲解的非常好，讲解的非常详细到位，路线安排的也很好，故宫环境特别好，大家都非常喜欢我们的苏苏导游。,2023-09-06,5,0,故宫博物院,北京,北京
178353852,202033986,秀才说的陈格格老师讲的特别好，每个宫殿都介绍的很详细，带孩子比较多，很照顾孩子们，大人孩子都喜欢，风趣幽默，下次来会继续约,2023-08-18,5,0,故宫博物院,北京,北京
180947819,298201711,解说很详细 时长很久 就是走得有点累 总体好评,2024-02-29,5,0,故宫博物院,北京,北京
180815602,583161202,讲解的很好，人也很随和，很细心，点赞👍,2024-02-18,5,0,故宫博物院,北京,北京
180767624,244808364,知识点满满，不讲野史，李导很棒，八星好评,2024-02-17,5,0,故宫博物院,北京,北京
180753832,40154452,"牛导为人热情，是位很好的大姐！
装备：缺耳机，人多听不清讲解，后来给补上了，幸好及时解决了。
体验：游客太多太挤，环境体验不好，4小时，来不及去钟表馆……
专业性：没有看到&quot;秀才说&quot;的旗，讲解内容多数野史，欠佳，主要是为老爸服务，还有很大进步空间。
谢谢牛导！",2024-02-16,3,0,故宫博物院,北京,北京
180719004,7372091,郭导，讲的非常精彩，小朋友们都听的很仔细,2024-02-13,5,0,故宫博物院,北京,北京
180666007,246218071,地方很大，主要就是拍拍拍，首都必打卡之地,2024-02-10,5,0,故宫博物院,北京,北京
180648766,51212273,游玩的很尽兴，付导讲解的非常细致很耐心。,2024-02-07,5,0,故宫博物院,北京,北京
180643129,149134593,李永虎介绍太棒，服务也很好，32个赞👍,2024-02-06,5,0,故宫博物院,北京,北京
180639691,274350793,非常不错，讲解细致，小朋友了解了很多知识,2024-02-05,5,0,故宫博物院,北京,北京
180506202,356338356,讲了很多历史故事 很有趣,2024-01-25,5,0,故宫博物院,北京,北京
180063981,240369010,秀才说故宫博物院真的是历史文明的结晶，一定要来的。非常恢弘磅礴，气势雄伟，很震撼。走在里面就有了种穿越的感觉，感受历史长河的博大精深，太壮观了,2023-12-12,5,0,故宫博物院,北京,北京
180012605,300199368,皇城故事岳导讲解思路清晰，内容生动，时间安排合理，特别推荐超赞,2023-12-08,5,0,故宫博物院,北京,北京
180012586,361970302,皇城故事岳导，解说细致，故事有趣，历史人文，娓娓道来，强烈推荐,2023-12-08,5,0,故宫博物院,北京,北京
180010224,343870970,有导游解说，省时省❤️，在张新老师解说下，受益匪浅！古迹很振憾,2023-12-07,5,0,故宫博物院,北京,北京
179947729,86059451,宋导堪称故宫大神，满腹经纶，知识点爆满，笑点十足。点赞👍👍,2023-12-01,5,0,故宫博物院,北京,北京
179803751,37372516,故宫博物院到处都是明清时间的印记，半天时间太短，但已经被历史的浩瀚和天地的壮阔所淹没。导游可爱又富有激情的讲解，让人仿佛再次置身于紧锁的时空。,2023-11-17,5,0,故宫博物院,北京,北京
179711744,346040158,非常棒，带了老人和孩子来的，选择了故宫讲解，既节省了时间，又解决自己逛没有头绪的困扰，讲解员小贝讲的很详细也很生动，关键是非常负责任，整个游览过程也很灵活，特别好，以后再来还会选择～,2023-11-07,5,0,故宫博物院,北京,北京
179631242,11431682,参观当年的繁华，真是为古人的智慧贺彩，能工巧匠，人类的永远财富,2023-11-02,5,0,故宫博物院,北京,北京
179536699,562855531,北京故宮的建築值得一看，再加上王利老師專業且生動的講解，不虛此行。如果是台胞，一定要留下聯絡方式，老師在行前會交待詳細的集合地點及注意事項，入場拿台胞證給工作人員輸入台胞證號碼即可。,2023-10-26,5,0,故宫博物院,北京,北京
179139717,465857202,故宫真的很大，一天都逛不完，极具历史文化性，大家都来看看吧，值得推荐！导游讲解得很有趣，说了很多有趣的历史小故事！下次还要再去看看冬天的故宫！,2023-09-27,5,2,故宫博物院,北京,北京
178889471,86311903,建筑雄伟壮阔，让人心生敬畏，作为世界上保护最完整的古建筑群，充满了神秘感，这里是拍照的绝佳景地，换上旗服立马穿越到那个爱恨交织又跌宕起伏的时代,2023-09-10,5,0,故宫博物院,北京,北京
180851945,30198480,今天参加了秀才说的故宫博物院精讲之行收获满满，刘佳鑫导游知识渊博。讲解绘声绘色，希望再次参加秀才说的精讲之行[太阳][太阳][太阳][太阳],2024-02-21,5,0,故宫博物院,北京,北京
180780643,46240968,皇城故事，小孙导游，太和殿壮观雄伟，小熊导游的服务态度特别好,2024-02-18,5,0,故宫博物院,北京,北京
180755066,252285017,林导讲解的非常棒，太好了，很细心！棒棒棒棒棒棒棒棒棒…棒棒哒,2024-02-16,5,0,故宫博物院,北京,北京
180653800,253389416,导游非常负责，提前联系到位，讲解认真详细，风趣幽默，知识面广,2024-02-08,5,0,故宫博物院,北京,北京
180648036,360913906,今天天上万里无云，我们怀着开心的心情和导游走进了故宫，收获了十分多的知道，知道了以前从未知道的东西。,2024-02-07,5,0,故宫博物院,北京,北京
180572159,65991354,宋导讲解很好，我们定了牛肉饭套餐，没使用，也及时帮我们退了，很好。就是感觉和二十年前来的故宫不一样了,2024-01-30,5,0,故宫博物院,北京,北京
180377193,50716428,皇城故事孙导专业过硬，不错不错，好好好好好好好好！！！！！！,2024-01-14,5,0,故宫博物院,北京,北京
180279121,110189796,导游很热心，值得一去,2024-01-02,5,0,故宫博物院,北京,北京
180654086,84073592,导游李永虎讲解仔细 风趣幽默，非常满意,2024-02-08,5,0,故宫博物院,北京,北京
180643127,193819025,故宫今天跟着秀才说王导讲解故宫很不错细致听的懂风趣幽默很不错推荐给我的朋友们,2024-02-06,5,0,故宫博物院,北京,北京
180642439,193663779,人帅还热情，讲解细致，推荐，风趣幽默，还穿插着孩子的教育，认真负责，特别好！,2024-02-06,5,0,故宫博物院,北京,北京
180593329,582330862,小王老师讲解确实很好，讲的每一个景点都能讲的特别全面细致，知识点满满，对游客提出的问题也是百问不烦，在次感谢小王老师,2024-02-03,5,0,故宫博物院,北京,北京
180581747,6531927,"故宫是个有故事的地方，需要细致讲解。
杨辉导游非常认真，讲解到位，非常棒！！！！
下次推荐亲朋好友，值得推荐！！！！！！",2024-02-01,5,0,故宫博物院,北京,北京
180575672,152212409,皇城故事孙导，讲解的很详细清楚，今天天气很冷，孙导还是讲的滔滔不绝，很不错！,2024-01-31,5,0,故宫博物院,北京,北京
180453727,13936464,宋宋导游讲解特别好，天虽然冷，故宫之行很值得。导游讲解清晰服务到位，点赞👍,2024-01-21,5,0,故宫博物院,北京,北京
180238849,67810296,京游阿哥家导游黄磊老师讲解很棒，让我回顾了一次历史，受益匪浅，真的值得推荐。,2023-12-31,5,0,故宫博物院,北京,北京
180203194,501826149,皇城故事，孙导领着我们两个，游览了600多年的故宫，故宫的建筑非常宏伟，推荐,2023-12-27,5,0,故宫博物院,北京,北京
180153823,909555,第一次来故宫带着家人和朋友一起来故宫感受故宫的文化平故宫的讲解很好推荐秀才说,2023-12-24,5,0,故宫博物院,北京,北京
179709488,40406543,皇城故事讲解员讲解细致，带着团队走了主要经典的地方，从建筑，器具，文物，到历史人物和事件，使我们对故宫有了整体了解。,2023-11-07,5,0,故宫博物院,北京,北京
179516460,212364279,故宫之旅，有意义，跟着文导走轻松又有趣，总体来说比较划算，唯一遗憾的就是宫殿都没开放，不能进去！故宫很大，值得一来。,2023-10-23,5,0,故宫博物院,北京,北京
180669649,412233414,皇城故事孙导，一路讲解故宫很多历史，故宫六百多年历史很多，一定要有导游带着,2024-02-11,5,0,故宫博物院,北京,北京
180668461,15181496,小贝讲解非常详细，线路设计也不错！,2024-02-11,5,0,故宫博物院,北京,北京
180668140,58262634,"皇城故事小孙导游非常棒，强烈推荐
一路上听他讲皇城故事，娓娓道来，沉浸式游览",2024-02-11,5,0,故宫博物院,北京,北京
180593530,11851573,"分享点评点评详情
匿名评价

故宫博物院

fo***zb
5.0分 好评
2024-02-03发表于北京家庭亲子
景色/环境5.0
趣味5.0
服务/性价比5.0
李永虎导游讲解细致耐心，内容丰富，讲解进程控制很赞。",2024-02-03,5,0,故宫博物院,北京,北京
180592954,200579310,皇城故事周导：讲解详细、清晰、到位，服务态度很好，谈吐幽默，非常喜欢满意！,2024-02-03,5,0,故宫博物院,北京,北京
180490666,164332673,秀才说导游李东华，带我们参观故宫，讲解详细，服务满意，五星好评，值得推荐！,2024-01-22,5,0,故宫博物院,北京,北京
180444832,22090627,皇城故事孙导很不错，介绍了600多年的故宫文化一路上介绍很多关于故宫的知识,2024-01-19,5,0,故宫博物院,北京,北京
180376225,411853537,秀才说王导游讲解很好服务周到讲解细致我们活动很多历史知识收获很多秀才说不错,2024-01-14,5,0,故宫博物院,北京,北京
180649622,188879151,故宫值得再来第二次游玩，很好，气派，这个时期，人不算多，讲解详细,2024-02-07,5,0,故宫博物院,北京,北京
180593033,17098155,皇城故事周导讲解清晰，亲切周到，服务相当周到，棒棒哒👍👍👍,2024-02-03,5,0,故宫博物院,北京,北京
